t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
41.706,0.8147269822847754,0.03786875590442731,0.034611256102249924,0.05361142290363488,0.8740822114822673,0.04210204730118233,0.03394394393240243,0.04987179728414818
41.712,1.1149433457470346,0.04170636183974869,0.04007996238968181,0.06106224161224018,0.8740466037468856,0.04211239070523749,0.033952913018166636,0.04988809252971047
41.718,0.8718169319268437,0.043222894638503845,0.030511223392338114,0.03926538484436338,0.8740109880541279,0.04212273586010839,0.03396188400485583,0.049904392080908064
41.724000000000004,0.7123488656537049,0.04535840131623759,0.03503932297877657,0.056202189210045356,0.8739753644031039,0.042133082765642406,0.03397085689260334,0.04992069593865061
41.730000000000004,0.9874061140370538,0.04737706620536089,0.02842113244984124,0.05601648997338555,0.8739397327929346,0.042143431421680116,0.03397983168154065,0.049937004103844856
41.736000000000004,0.9124698631109875,0.039371098435999195,0.03389065085485192,0.051928673995037415,0.8739040932227183,0.0421537818280721,0.03398880837180663,0.04995331657740315
41.742,0.8556882705985357,0.04521688517453704,0.032767365065647015,0.0426682621640021,0.8738684456915533,0.042164133984668804,0.033997786963540076,0.049969633360238
41.748,0.8539467575863702,0.03368804189996621,0.036679401651999795,0.05115589744638087,0.8738327901985381,0.04217448789132042,0.034006767456879666,0.04998595445326202
41.754,0.8065583927227896,0.04005069128520391,0.034785195351317015,0.055944054578666094,0.8737971267427718,0.042184843547876785,0.03401574985196385,0.050002279857387845
41.76,0.862754240040516,0.040345064320144286,0.027148918963706914,0.04836562714613494,0.8737614553233536,0.042195200954187474,0.03402473414893091,0.05001860957352819
41.766,0.8909392927745198,0.044464028382989004,0.03327640843543877,0.055120376160342446,0.8737257759393837,0.04220556011010173,0.034033720347918975,0.05003494360259582
41.772,0.8794595339739414,0.04645313302349097,0.03127695054233444,0.05550631958545755,0.8736900885899621,0.04221592101546852,0.03404270844906597,0.05005128194550358
41.778,1.1834354004840022,0.035813803919910486,0.033254895755112424,0.059017995350167315,0.8736543932741897,0.04222628367013649,0.03405169845250965,0.050067624603164364
41.784,0.9609326828562751,0.05387899296984284,0.028220551340278587,0.037815158363605265,0.8736186899911674,0.042236648073954004,0.03406069035838762,0.050083971576491144
41.79,0.9028245385636895,0.034185566880132856,0.03247312852653322,0.05419643494894918,0.8735829787399969,0.042247014226769096,0.03406968416683728,0.05010032286639694
41.796,0.7002924978312044,0.03695796995019673,0.027678725745780588,0.05113820663438719,0.87354725951978,0.04225738212842953,0.034078679877995864,0.050116678473794855
41.802,0.7493963182163362,0.04876854751898706,0.03204036007025647,0.04820673759110167,0.873511532329619,0.04226775177878274,0.03408767749200042,0.05013303839959803
41.808,0.6431226548652074,0.042066756510732314,0.03392626568513041,0.057544366992231706,0.8734757971686168,0.04227812317767589,0.034096677008987844,0.050149402644719704
41.814,0.7757780198004774,0.050826284708271545,0.0406800812940234,0.047042736705899174,0.8734400540358764,0.0422884963249558,0.034105678429094836,0.050165771210073144
41.82,0.9438187496376124,0.034114183583079126,0.030018814405495357,0.05395807073631832,0.8734043029305015,0.04229887122046904,0.034114681752457916,0.05018214409657169
41.826,0.950293115953244,0.05089947304167788,0.04261016078909309,0.05699900268107371,0.8733685438515961,0.04230924786406183,0.034123686979213454,0.05019852130512877
41.832,0.9332792512954994,0.036504980198391865,0.03428309488224455,0.04002885310402502,0.8733327767982646,0.042319626255580126,0.03413269410949761,0.05021490283665785
41.838,1.0137031818044575,0.03919117223314642,0.045009189928318136,0.04785925804852856,0.8732970017696118,0.04233000639486956,0.034141703143446396,0.05023128869207246
41.844,1.0690551498883871,0.0433742184249293,0.048424233487112105,0.05310132558474985,0.8732612187647429,0.04234038828177546,0.03415071408119563,0.05024767887228621
41.85,0.9919766732365963,0.035328625792377326,0.04370373074286811,0.06444479419640718,0.8732254277827636,0.042350771916142865,0.03415972692288097,0.05026407337821275
41.856,1.2736086188845142,0.03899685773819724,0.03072144571984378,0.05463408403421376,0.87318962882278,0.04236115729781652,0.03416874166863788,0.05028047221076583
41.862,0.8869401618347995,0.04625690325089911,0.03135898019826038,0.042432718707246006,0.8731538218838985,0.042371544426640845,0.034177758318601655,0.050296875370859216
41.868,0.9406185634756951,0.039657365184196304,0.03150591043246316,0.05017425139775602,0.873118006965226,0.04238193330245998,0.03418677687290743,0.05031328285940677
41.874,1.0218396829003198,0.03447291651956497,0.02796539808756051,0.04426461664959779,0.8730821840658699,0.04239232392511774,0.034195797331690134,0.050329694677322415
41.88,0.6455832065831572,0.058428413082493365,0.03691141183222628,0.043918875683648904,0.8730463531849378,0.04240271629445767,0.03420481969508454,0.05034611082552013
41.886,1.0148240636592036,0.039058186864991046,0.038637975123555275,0.05437932550887035,0.873010514321538,0.042413110410322974,0.03421384396322525,0.05036253130491396
41.892,1.0826374010935191,0.04078776612043457,0.030163958666246927,0.047455387579637374,0.8729746674747789,0.042423506272556595,0.03422287013624667,0.05037895611641801
41.898,1.0842258165219523,0.03903341257804293,0.025565244773239543,0.05128477808445411,0.8729388126437696,0.04243390388100115,0.034231898214283046,0.05039538526094645
41.904,0.8610743166667416,0.047281690920235986,0.035414356206699665,0.0460329401403785,0.8729029498276193,0.04244430323549895,0.03424092819746844,0.05041181873941353
41.910000000000004,0.7189183729040358,0.040415648556833675,0.03457161806554674,0.07541803949353082,0.8728670790254379,0.042454704335892025,0.03424996008593674,0.05042825655273352
41.916000000000004,0.7539203150254187,0.04164336876527973,0.03178806517210277,0.050752980442284414,0.8728312002363356,0.042465107182022094,0.034258993879821655,0.05044469870182082
41.922000000000004,0.7800109041327798,0.04277112524439027,0.03497986949288401,0.05848356104258108,0.8727953134594231,0.042475511773730566,0.03426802957925673,0.050461145187589825
41.928000000000004,0.7180757122601645,0.04035529224213152,0.02657022841033473,0.04580737933512132,0.8727594186938112,0.042485918110858556,0.03427706718437532,0.050477596010955035
41.934,0.8018517981352963,0.044523358800733576,0.029559313453282585,0.03903681436383981,0.8727235159386117,0.04249632619324687,0.0342861066953106,0.05049405117283099
41.94,0.9593800058203994,0.031499610544229895,0.03632637524952968,0.04765271190114997,0.8726876051929362,0.04250673602073604,0.0342951481121956,0.050510510674132335
41.946,0.6677607081886854,0.047530335869104254,0.038674818894637836,0.04186469866408879,0.8726516864558971,0.04251714759316627,0.03430419143516313,0.05052697451577373
41.952,1.0683720670057186,0.036411625212277914,0.029085968713704224,0.038186847509297774,0.872615759726607,0.04252756091037746,0.03431323666434587,0.050543442698669935
41.958,0.7069573858303895,0.04381498500193314,0.031940803414737914,0.05222681536482043,0.872579825004179,0.042537975972209215,0.03432228379987628,0.050559915223735735
41.964,1.040381419791691,0.044117353348400015,0.02591388951064202,0.046182627852945135,0.8725438822877267,0.042548392778500845,0.03433133284188667,0.05057639209188601
41.97,0.9250039922251223,0.04030332233643645,0.030635434127039167,0.04104232117665034,0.872507931576364,0.04255881132909135,0.034340383790509174,0.0505928733040357
41.976,0.9229045845796391,0.03786601468386708,0.030461129647103714,0.042882369801325114,0.8724719728692052,0.04256923162381944,0.03434943664587573,0.050609358861099796
41.982,0.766560203041032,0.04428963896069555,0.030407218458083966,0.042666571191690025,0.8724360061653652,0.04257965366252351,0.03435849140811813,0.05062584876399336
41.988,0.7037132858827438,0.03506059041516189,0.04058086530851937,0.06098262822118933,0.8724000314639591,0.04259007744504166,0.034367548077367964,0.05064234301363152
41.994,0.7497581957659216,0.04568947045817916,0.025830676748258806,0.04815486668967988,0.8723640487641025,0.04260050297121168,0.03437660665375666,0.050658841610929456
42.0,0.7567206442003994,0.0414663946397721,0.024998742283836653,0.05365274308282036,0.8723280580649112,0.04261093024087107,0.034385667137415456,0.05067534455680242
42.006,0.9208737433571386,0.040255488546863415,0.03792235902848421,0.04289090171967803,0.872292059365502,0.04262135925385703,0.034394729528475436,0.05069185185216574
42.012,0.6841361084480059,0.04351871876860871,0.03889349989882309,0.039493423573390946,0.8722560526649915,0.04263179001000645,0.034403793827067486,0.05070836349793478
42.018,1.1115485595302457,0.046169868469918995,0.031248793217358004,0.054226603879030416,0.8722200379624969,0.04264222250915591,0.034412860033322334,0.050724879495024994
42.024,0.8261714329823975,0.045461715692808526,0.03281296408830268,0.04616337835648129,0.8721840152571361,0.042652656751141715,0.03442192814737052,0.05074139984435188
42.03,0.7911897798832951,0.04526130976996886,0.03870005781193757,0.04557630365431168,0.8721479845480269,0.042663092735799844,0.03443099816934242,0.05075792454683101
42.036,0.9449741052789111,0.04031027990600715,0.032708441858889395,0.0556520930254137,0.872111945834288,0.04267353046296598,0.034440070099368204,0.05077445360337801
42.042,0.9868842434366241,0.04364456672753159,0.0392272284949167,0.04753074469153243,0.8720758991150382,0.04268396993247551,0.034449143937577906,0.05079098701490859
42.048,0.9035451447141147,0.037717196253699604,0.03316801281642033,0.05652193536239294,0.8720398443893969,0.04269441114416352,0.034458219684101364,0.0508075247823385
42.054,1.0587494194705966,0.042665686483296765,0.02794235736969466,0.048817963028105205,0.8720037816564836,0.04270485409786479,0.03446729733906823,0.050824066906583566
42.06,0.946646284264572,0.03911975475028849,0.041342866287957296,0.06163073713384838,0.8719677109154187,0.042715298793413806,0.034476376902608005,0.05084061338855967
42.066,1.2615051500492018,0.05580433274210149,0.034904467873742635,0.04938352513071212,0.8719316321653228,0.042725745230644735,0.03448545837484999,0.05085716422918277
42.072,0.8766460856974986,0.04182847069346033,0.03698875134866686,0.04572016007449624,0.8718955454053166,0.04273619340939145,0.03449454175592332,0.05087371942936888
42.078,0.7012509984946712,0.04036297581632456,0.036509810697866345,0.049061323333612177,0.8718594506345216,0.04274664332948754,0.03450362704595696,0.05089027899003407
42.084,0.9071457393343941,0.03951052189787488,0.03356721710722889,0.04696921926305445,0.8718233478520597,0.04275709499076628,0.0345127142450797,0.050906842912094484
42.09,1.0459574391538753,0.043013449142814256,0.03610185718675804,0.04148791349582793,0.8717872370570531,0.04276754839306062,0.03452180335342013,0.05092341119646633
42.096000000000004,0.9622110915600888,0.040474800700592464,0.02904943557698416,0.052654762534328645,0.8717511182486244,0.04277800353620325,0.03453089437110669,0.050939983844065874
42.102000000000004,0.8260368400903699,0.03964618824189618,0.036806530968090174,0.0490702852208158,0.8717149914258966,0.042788460420026535,0.034539987298267634,0.05095656085580944
42.108000000000004,0.698796654153343,0.045436508633413045,0.04284437744611028,0.04650588572447201,0.8716788565879932,0.04279891904436254,0.034549082135031044,0.05097314223261344
42.114000000000004,0.8654956619677049,0.04761414586787219,0.028849385779245056,0.04228735698128052,0.871642713734038,0.04280937940904303,0.03455817888152482,0.05098972797539432
42.12,0.8404151292383182,0.042887222953590605,0.040093935904661954,0.04715577237326393,0.8716065628631555,0.042819841513899455,0.034567277537876674,0.05100631808506858
42.126,0.7901220542708289,0.06688746020641986,0.030621144172567512,0.04247692240936205,0.8715704039744702,0.042830305358763004,0.034576378104214184,0.05102291256255285
42.132,0.9588708518361955,0.04510738792825463,0.0358451415834714,0.040240258581384525,0.8715342370671072,0.04284077094346453,0.03458548058066471,0.05103951140876376
42.138,0.893769688714124,0.0478751054924909,0.029103056877374876,0.05515672336649073,0.8714980621401921,0.04285123826783458,0.03459458496735546,0.051056114624618024
42.144,0.9098756276952588,0.04057846792438728,0.037665181067651855,0.040845617362466065,0.8714618791928509,0.04286170733170342,0.03460369126441345,0.051072722211032415
42.15,0.9939848227603758,0.035098981378560275,0.030800166399383686,0.06742638518205119,0.87142568822421,0.04287217813490101,0.034612799471965515,0.05108933416892377
42.156,0.9061887744031909,0.048175578868183425,0.034729423606669016,0.043801615889227596,0.8713894892333959,0.042882650677256995,0.03462190959013835,0.051105950499209
42.162,1.4074617700066279,0.04474570240805623,0.028878915110238945,0.045123575345929166,0.871353282219536,0.04289312495860073,0.03463102161905843,0.05112257120280506
42.168,0.7150733593742,0.05165855324033422,0.03345827610091491,0.04492593778384704,0.8713170671817578,0.042903600978761273,0.03464013555885207,0.051139196280629
42.174,0.8476859827734359,0.03796132212922209,0.03256602026889452,0.0405381640664893,0.8712808441191895,0.04291407873756737,0.034649251409645435,0.05115582573359789
42.18,0.8927359592494027,0.036724392707853784,0.033221217294209404,0.0457059312182093,0.8712446130309593,0.04292455823484746,0.03465836917156448,0.051172459562628905
42.186,0.5819804691971874,0.030668415512929398,0.03438494201256925,0.05244889234604546,0.8712083739161962,0.04293503947042971,0.03466748884473499,0.05118909776863926
42.192,0.8531652928019225,0.03647794271451552,0.033483395844121806,0.05955812901932772,0.8711721267740294,0.042945522444141945,0.03467661042928258,0.05120574035254624
42.198,1.0087604408111692,0.0435091255806343,0.032816181028809906,0.04308194944430316,0.8711358716035886,0.042956007155811715,0.03468573392533269,0.05122238731526719
42.204,0.9998295609460245,0.03583507677925983,0.031338877611886785,0.050371246367877986,0.8710996084040038,0.04296649360526626,0.034694859333010586,0.05123903865771952
